estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_sums,absolute_error,normalized_error,relative_error
11130786.0,0.0432,-1,1,1,8,8,8,8,4,4,0,0,0,11016655,114131.0,0.19023925965189503,0.010359859685176671
11830447.0,0.0508,-1,1,1,10,10,10,10,6,4,0,0,0,11658800,171647.0,0.28610980541192865,0.01472252718976224
11819311.0,0.0453,-1,1,1,9,9,9,9,5,4,0,0,0,11660769,158542.0,0.26426573589761543,0.013596187352652299
4395886.0,0.0491,-1,22,11,1,1,11,11,0,0,0,0,11,4395886,0.0,0.0,0.0
11892400.0,0.0159,-1,1,1,2,2,2,2,1,0,1,0,0,11863240,29160.0,0.048605346588124695,0.002458013156608144
11977189.0,0.0421,-1,1,1,9,9,9,9,5,4,0,0,0,11857228,119961.0,0.19995699526947963,0.010117120122848275
11510960.0,0.0683,-1,1,1,14,14,14,14,4,4,6,0,0,11363696,147264.0,0.2454670013701507,0.012959163990307379
23937214.0,0.2244,-1,7,7,12,12,84,84,35,28,21,0,0,22942524,994690.0,1.6579990465617884,0.04335573540208566
0.0,0.091899,-1,54,36,1,1,36,36,0,0,0,0,36,0,0.0,0.0,0.0
11366764.0,0.1003,-1,1,1,20,20,20,19,5,7,7,0,0,11130353,236411.0,0.39406168011814635,0.02124020684698859
23654194.0,0.2054,-1,7,7,11,11,77,77,28,28,21,0,0,22725144,929050.0,1.5485870112379028,0.04088202917438059
11893674.0,0.049199,-1,1,1,9,9,9,9,5,4,0,0,0,11759516,134158.0,0.2236212650058173,0.01140846272924838
11125164.0,0.0614,-1,1,1,9,9,9,9,3,4,1,1,0,11010811,114353.0,0.19060930035637252,0.010385520194652328
11307846.0,0.0636,-1,1,1,12,12,12,12,7,3,1,1,0,11181987,125859.0,0.20978807668843572,0.0112555129960355
11356305.0,0.050199,-1,1,1,10,10,10,10,0,4,6,0,0,11250638,105667.0,0.1761310410811856,0.009392089586386123
4771164.0,0.209199,-1,1,1,46,46,46,37,3,7,18,8,1,4535533,235631.0,0.3927615371024146,0.05195221818472052
19456652.0,3.3274,-1,462,307,10,10,3070,970,100,257,459,154,0,11542320,7914332.0,13.192004453823253,0.6856794821145142
11991780.0,0.114199,-1,1,1,10,10,10,10,6,4,0,0,0,11835720,156060.0,0.2601286141475562,0.013185509626790765
11153394.0,0.087,-1,1,1,14,14,14,14,5,3,6,0,0,11015662,137732.0,0.2295785869779009,0.01250328849959267
11351469.0,0.0516,-1,1,1,9,9,9,9,5,4,0,0,0,11184477,166992.0,0.2783506185680425,0.014930693674813762
11339625.0,0.063001,-1,1,1,12,12,12,12,2,4,6,0,0,11195972,143653.0,0.23944800594732088,0.012830775210941935
0.0,0.0514,-1,7,7,9,9,63,0,0,0,0,0,0,0,0.0,0.0,0.0
11422126.0,0.071399,-1,1,1,12,12,12,12,2,4,6,0,0,11314632,107494.0,0.17917637606803416,0.009500441552142394
11545959.0,0.0511,-1,1,1,9,9,9,9,5,4,0,0,0,11423363,122596.0,0.20434914507262467,0.01073204099353229
12056514.0,0.053701,-1,1,1,10,10,10,10,6,4,0,0,0,11892497,164017.0,0.27339173975804004,0.013791636861459792
11251748.0,0.054101,-1,1,1,9,9,9,9,3,4,1,1,0,11170129,81619.0,0.13604663179616425,0.00730689860430439
11378383.0,0.059501,-1,1,1,11,11,11,11,1,4,6,0,0,11254100,124283.0,0.20716112105664958,0.011043353089096418
17595031.0,0.1429,-1,66,44,1,1,44,44,0,0,0,0,44,17595031,0.0,0.0,0.0
11904261.0,0.053401,-1,1,1,9,9,9,9,5,4,0,0,0,11721180,183081.0,0.30516856854253965,0.015619673104585034
11720067.0,0.0508,-1,1,1,9,9,9,9,5,4,0,0,0,11573491,146576.0,0.24432020855627454,0.012664804422451272
11490341.0,0.0497,-1,1,1,9,9,9,9,5,4,0,0,0,11313140,177201.0,0.2953674904239466,0.01566329065140182
3694016.0,0.1064,-1,1,1,18,18,18,18,8,4,6,0,0,3456767,237249.0,0.3954585004350479,0.06863320553569274
11067841.0,0.0618,-1,1,1,11,11,11,11,1,4,6,0,0,10940500,127341.0,0.21225834841832603,0.011639413189525159
