true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
1126,1176.0,1,1,3688,2424,2424,566,48,518,0,0,0,0,50.0,9.319768720619429e-05,0.04440497335701599,6679
43090,44258.0,125,123,24198,4103,504669,17768,1708,16060,0,0,0,0,1168.0,0.0021770979731366986,0.027106057089812022,546760
540,544.0,38,22,16470,2174,47828,287,161,2,124,0,0,0,4.0,7.455814976495543e-06,0.007407407407407408,64623
3494,3516.0,38,28,2624,1396,39088,309,129,0,180,0,0,0,22.0,4.100698237072549e-05,0.006296508299942759,42059
578,653.0,38,29,10008,3198,92742,535,248,137,150,0,0,0,75.0,0.00013979653080929143,0.12975778546712802,103323
262,268.0,38,25,18150,2156,53900,216,74,16,126,0,0,0,6.0,1.1183722464743315e-05,0.022900763358778626,72304
2052,2102.0,1,1,24198,3990,3990,785,157,628,0,0,0,0,50.0,9.319768720619429e-05,0.024366471734892786,28974
2590,2632.0,1,1,5284,3175,3175,640,436,128,76,0,0,0,42.0,7.82860572532032e-05,0.016216216216216217,9100
544,534.0,38,21,1462,711,14931,194,7,10,177,0,0,0,10.0,1.8639537441238857e-05,0.01838235294117647,16625
1796,1779.0,1,1,754,579,579,349,0,46,303,0,0,0,17.0,3.168721365010606e-05,0.009465478841870824,1683
1690,1745.0,38,23,24198,4014,92322,626,113,513,0,0,0,0,55.0,0.00010251745592681373,0.03254437869822485,117184
2502,2542.0,1,1,22854,3999,3999,720,99,621,0,0,0,0,40.0,7.455814976495543e-05,0.01598721023181455,27574
94,92.0,38,10,1644,836,8360,76,6,9,61,0,0,0,2.0,3.7279074882477715e-06,0.02127659574468085,10118
758,780.0,38,31,3191,1837,56947,488,30,326,132,0,0,0,22.0,4.100698237072549e-05,0.029023746701846966,60664
492,505.0,1,1,22854,3904,3904,190,19,171,0,0,0,0,13.0,2.4231398673610515e-05,0.026422764227642278,26949
358,373.0,1,1,16470,2135,2135,174,74,0,100,0,0,0,15.0,2.7959306161858287e-05,0.04189944134078212,18780
358,361.0,38,25,2624,1396,34900,243,115,0,128,0,0,0,3.0,5.5918612323716575e-06,0.008379888268156424,37805
1578,1569.0,1,1,16470,1962,1962,331,65,22,244,0,0,0,9.0,1.6775583697114972e-05,0.005703422053231939,18764
43735,44788.0,125,123,24198,4029,495567,17553,1683,15870,0,0,0,0,1053.0,0.0019627432925624516,0.024076826340459587,537443
1439,1481.0,1,1,9386,2802,2802,621,356,116,149,0,0,0,42.0,7.82860572532032e-05,0.029186935371785964,12810
119,128.0,38,14,16470,2183,30562,116,69,1,46,0,0,0,9.0,1.6775583697114972e-05,0.07563025210084033,47186
0,0.0,1,1,754,578,578,0,0,0,0,0,0,0,0.0,0.0,0.0,1333
0,0.0,125,0,22854,4036,0,0,0,0,0,0,0,0,0.0,0.0,0.0,22979
112,125.0,38,20,18150,2456,49120,149,57,15,77,0,0,0,13.0,2.4231398673610515e-05,0.11607142857142858,67457
1323,1334.0,1,1,9386,3199,3199,450,152,166,132,0,0,0,11.0,2.0503491185362745e-05,0.008314436885865457,13036
45310,45155.0,125,123,16470,2062,253626,9852,1869,402,7581,0,0,0,155.0,0.0002889128303392023,0.0034208783932906644,280073
1788,1802.0,1,1,2483,1670,1670,636,0,498,138,0,0,0,14.0,2.6095352417734403e-05,0.007829977628635347,4790
1289,1309.0,1,1,3282,1949,1949,615,26,453,136,0,0,0,20.0,3.7279074882477714e-05,0.015515903801396431,5847
2192,2236.0,1,1,22854,3890,3890,771,123,648,0,0,0,0,44.0,8.201396474145098e-05,0.020072992700729927,27516
8368,8288.0,125,114,16470,2065,235410,4743,1032,159,3552,0,0,0,80.0,0.00014911629952991086,0.009560229445506692,256748
824,841.0,1,1,22854,3993,3993,389,38,351,0,0,0,0,17.0,3.168721365010606e-05,0.02063106796116505,27237
1078,1096.0,38,25,24198,3922,98050,562,122,440,0,0,0,0,18.0,3.3551167394229945e-05,0.016697588126159554,122848
988,969.0,1,1,754,567,567,291,0,24,267,0,0,0,19.0,3.541512113835383e-05,0.019230769230769232,1613
10970,11300.0,125,114,9386,3031,345534,7441,2769,1930,2742,0,0,0,330.0,0.0006151047355608823,0.0300820419325433,362486
1226,1265.0,1,1,10008,3168,3168,507,279,129,99,0,0,0,39.0,7.269419602083154e-05,0.03181076672104405,13684
8062,7981.0,125,114,16470,2141,244074,4550,1064,106,3380,0,0,0,81.0,0.00015098025327403474,0.01004713470602828,265219
821,811.0,1,1,17814,2298,2298,244,74,0,170,0,0,0,10.0,1.8639537441238857e-05,0.012180267965895249,20357
736,724.0,38,30,754,567,17010,273,0,19,254,0,0,0,12.0,2.236744492948663e-05,0.016304347826086956,18075
11,11.0,1,1,17814,2123,2123,15,8,0,7,0,0,0,0.0,0.0,0.0,19953
1516,1570.0,1,1,24198,4172,4172,607,104,503,0,0,0,0,54.0,0.00010065350218268983,0.03562005277044855,28978
186,181.0,38,16,1084,514,8224,70,10,9,14,37,0,0,5.0,9.319768720619429e-06,0.026881720430107527,9416
261,267.0,1,1,22854,4015,4015,115,6,109,0,0,0,0,6.0,1.1183722464743315e-05,0.022988505747126436,26985
883,875.0,1,1,1462,754,754,221,23,3,195,0,0,0,8.0,1.4911629952991086e-05,0.009060022650056626,2438
2432,2440.0,1,1,16470,2282,2282,400,129,17,254,0,0,0,8.0,1.4911629952991086e-05,0.003289473684210526,19153
406,404.0,38,24,2483,1683,40392,269,0,149,120,0,0,0,2.0,3.7279074882477715e-06,0.0049261083743842365,43182
613,669.0,38,30,24198,4103,123090,544,140,404,0,0,0,0,56.0,0.00010438140967093761,0.09135399673735727,147870
1241,1245.0,1,1,16470,2076,2076,193,38,10,145,0,0,0,4.0,7.455814976495543e-06,0.0032232070910556,18740
598,592.0,38,20,16470,2201,44020,213,58,11,144,0,0,0,6.0,1.1183722464743315e-05,0.010033444816053512,60741
8296,8794.0,125,114,24198,4046,461244,6485,1511,4974,0,0,0,0,498.0,0.0009282489645736951,0.06002892960462874,492052
857,870.0,1,1,16470,2242,2242,260,130,6,124,0,0,0,13.0,2.4231398673610515e-05,0.015169194865810968,18973
420,438.0,1,1,18150,2313,2313,241,125,10,106,0,0,0,18.0,3.3551167394229945e-05,0.04285714285714286,20705
1204,1219.0,38,28,3191,1887,52836,602,35,434,133,0,0,0,15.0,2.7959306161858287e-05,0.012458471760797342,56667
634,667.0,1,1,10008,3304,3304,358,179,105,74,0,0,0,33.0,6.151047355608824e-05,0.052050473186119876,13671
34,31.0,1,1,16470,2214,2214,22,8,1,13,0,0,0,3.0,5.5918612323716575e-06,0.08823529411764706,18707
1,3.0,1,1,17814,2269,2269,4,3,0,1,0,0,0,2.0,3.7279074882477715e-06,2.0,20088
315,352.0,38,28,22854,3936,110208,361,93,268,0,0,0,0,37.0,6.896628853258377e-05,0.11746031746031746,133461
2101,2173.0,1,1,24198,4070,4070,748,178,570,0,0,0,0,72.0,0.00013420466957691978,0.03426939552594003,29017
1143,1144.0,1,1,18150,2328,2328,401,226,2,173,0,0,0,1.0,1.8639537441238858e-06,0.0008748906386701663,20880
448,496.0,38,21,9386,3097,65037,326,147,90,89,0,0,0,48.0,8.946977971794652e-05,0.10714285714285714,74787
534,538.0,38,28,2483,1583,44324,350,0,212,138,0,0,0,4.0,7.455814976495543e-06,0.00749063670411985,47195
784,808.0,1,1,3156,2254,2254,346,153,123,70,0,0,0,24.0,4.473488985897326e-05,0.030612244897959183,5757
522,503.0,38,26,1462,685,17810,267,8,13,246,0,0,0,19.0,3.541512113835383e-05,0.03639846743295019,19577
181,192.0,38,8,9917,3181,25448,164,83,40,41,0,0,0,11.0,2.0503491185362745e-05,0.06077348066298342,35567
145,137.0,38,21,2483,1584,33264,165,0,114,51,0,0,0,8.0,1.4911629952991086e-05,0.05517241379310345,35950
